"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"mu[170]",-5.73148388016543,0.223853006172737,-6.16078244411336,-5.88558715547593,-5.7310831620548,-5.57379971166524,-5.29804879912944,1.00081657832962,3000
"mu[171]",-5.35726512556314,0.222513229952698,-5.78638010503117,-5.50874118793482,-5.35638067724532,-5.20777418243965,-4.92782440755527,1.00092968661794,3000
"mu[172]",-5.16981439147115,0.22070402632358,-5.58992252606289,-5.32127659831658,-5.16874425066412,-5.01684747048734,-4.75552662936246,1.00086610563818,3000
"mu[173]",-5.13093386474017,0.222630300659601,-5.55995626666477,-5.28664703258151,-5.13094457313118,-4.97490151348124,-4.70922768866091,1.00090237731554,3000
"mu[174]",-5.03535947445526,0.22163175111054,-5.46551619374909,-5.18796765217681,-5.03741849836013,-4.8811381718513,-4.61855512097304,1.00109226649282,3000
"mu[175]",-5.30814374752778,0.223872029732294,-5.73658869325519,-5.46252696844528,-5.30900505617968,-5.15576582397048,-4.87538601296525,1.0008467464842,3000
"mu[176]",-5.77243623803194,0.224166556928106,-6.19846079066908,-5.92851830255392,-5.77311920935817,-5.61964686625851,-5.33316609357668,1.00085806544974,3000
"mu[177]",-5.92862945423566,0.225247177608469,-6.36235379205386,-6.08319637960768,-5.93218297835458,-5.769722411807,-5.49528046697544,1.0007108058632,3000
"mu[178]",-5.09580201993584,0.106555514950093,-5.30600743690667,-5.167240170338,-5.09432650803141,-5.02352525789414,-4.89003711958678,1.00052953201689,3000
"mu[179]",-4.68142054156064,0.104564534445989,-4.88864484400912,-4.75027325889138,-4.67991542035458,-4.61244586631164,-4.47937637458908,1.00108420828969,3000
"mu[180]",-4.32244514510613,0.104109346667844,-4.52886429572902,-4.39150448229152,-4.32167266081711,-4.25300105014138,-4.12488428922153,1.0011686788205,3000
"mu[181]",-3.99248502133883,0.102047763663894,-4.19301555856049,-4.06154653183213,-3.99169734165212,-3.92441611101117,-3.79532617958542,1.00091329979339,3000
"mu[182]",-3.85861182237183,0.101852423834075,-4.05970660494206,-3.92776601977564,-3.86091541793885,-3.7871092270205,-3.65629033005332,1.00095088908118,3000
"mu[183]",-3.81810771774088,0.101277215649456,-4.01356773009281,-3.88579191988132,-3.81798470595185,-3.74899356488956,-3.62075366062802,1.00094838795675,3000
"mu[184]",-4.14833323924711,0.102688756087054,-4.34919204254095,-4.21853169323493,-4.14827343514341,-4.07637072515083,-3.95219800105426,1.00180177802467,2800
"mu[185]",-4.51840406792762,0.105771334171778,-4.73137572510001,-4.5889961211908,-4.51836523747747,-4.44346075201792,-4.31649773641531,1.00128524323678,3000
"mu[186]",-4.91127960033399,0.107705845439113,-5.12155930305643,-4.98464741993481,-4.91197312628239,-4.83754571656375,-4.7000617423713,1.00243778388131,1700
"mu[187]",-4.6002539009018,0.106489919221944,-4.80661419231368,-4.67201288196333,-4.60111234536702,-4.5266954505886,-4.39381515525043,1.00135929428424,2300
"mu[188]",-4.15569878998675,0.104068366501855,-4.35779100699609,-4.22777270202174,-4.15585564784777,-4.08425062940834,-3.95011087037298,1.00077522719206,3000
"mu[189]",-3.76728430723013,0.102079658427979,-3.9656903980547,-3.83680559604087,-3.76792968860843,-3.69845753767545,-3.56300192867979,1.00079197970058,3000
"mu[190]",-3.42039897392795,0.100982523703375,-3.61125030531261,-3.49018214251181,-3.42071751495662,-3.35118497213298,-3.22209680569241,1.0008844890168,3000
"mu[191]",-3.30749309182384,0.101424745523848,-3.50744787429318,-3.3758919677513,-3.30751766540058,-3.23989405891942,-3.11269805952605,1.00098279553689,3000
"mu[192]",-3.23572188502992,0.100301930758746,-3.42936629066481,-3.30557241725944,-3.23679007170144,-3.16844290412335,-3.04042530065794,1.00152975289034,1900
"mu[193]",-3.55585713688155,0.102156143139591,-3.75447451905563,-3.62532971635054,-3.55764180676212,-3.48506778142152,-3.35298382482558,1.0007171291888,3000
"mu[194]",-3.96780252044636,0.103752828322585,-4.17264076150602,-4.03873367054905,-3.96905422274254,-3.89769205662301,-3.76614666891874,1.00079310607983,3000
"mu[195]",-4.36458358127547,0.107905443868601,-4.57321133472741,-4.43643583082396,-4.36517944842041,-4.2938927649575,-4.15331883295642,1.00049888702893,3000
"mu[196]",-5.02732996761811,0.193137111500033,-5.39519007979118,-5.15541218287804,-5.02891127932879,-4.90240550134015,-4.64601188838958,1.00206579751715,1300
"mu[197]",-4.75772740572413,0.190125616069239,-5.12125409138084,-4.88484872233441,-4.75962135556244,-4.63156203224906,-4.36894442558413,1.00285400379256,850
"mu[198]",-4.2479454057447,0.189891432238344,-4.61305996735571,-4.37428992271237,-4.25059286617428,-4.11923185890063,-3.86021504925656,1.00309072920558,770
"mu[199]",-3.96522861642256,0.188726543919592,-4.32895316962266,-4.09220624794744,-3.96634867711479,-3.84093753099292,-3.59154889290836,1.0028451919991,850
"mu[200]",-4.0415552787404,0.188733599068871,-4.40992719834369,-4.16742148645804,-4.04096740016752,-3.915636499981,-3.65842212057394,1.0028886499355,840
"mu[201]",-4.05448984888528,0.189493895075425,-4.41604957904466,-4.18120791898878,-4.05961210184784,-3.92791567041967,-3.66848736010743,1.0025865009856,960
"mu[202]",-4.210641234446,0.18998469294471,-4.57073806035599,-4.33737188923402,-4.21629052789591,-4.08312718503551,-3.82684303543202,1.00321220906935,740
"mu[203]",-4.74201848481855,0.190698163126922,-5.10764046363992,-4.87043091772181,-4.74679971346619,-4.61592476431885,-4.35900432833501,1.00309062847489,770
"mu[204]",-5.19963248212357,0.19649555630383,-5.57504405119453,-5.33375564256391,-5.20806404736335,-5.06394540496023,-4.80090392095279,1.00374955342528,620
"mu[205]",-5.1252433426806,0.141720051147959,-5.40457304629833,-5.2216464012599,-5.1247393940955,-5.02783245734472,-4.8533907645693,1.00186680311514,1500
"mu[206]",-4.81700271637601,0.139623957355687,-5.08929654287651,-4.90862915845871,-4.8174561525759,-4.7226165647565,-4.54728335787806,1.00131103468048,2500
"mu[207]",-4.41221199937723,0.137377637232258,-4.68608623298562,-4.50281517568998,-4.41305624236351,-4.32301564247492,-4.14563207445907,1.00099311969213,3000
"mu[208]",-4.12949521005508,0.138257311449437,-4.40483427819863,-4.22002434713011,-4.13026078734416,-4.03664723054587,-3.85509743637036,1.00117225574877,3000
"mu[209]",-4.0488598387471,0.13783850772273,-4.32959761356451,-4.1397279123156,-4.04990035897339,-3.956980239159,-3.77498739517714,1.00108419430889,3000
"mu[210]",-4.02205861559973,0.1373631382452,-4.29310180539385,-4.11163945241849,-4.02192503122161,-3.93146862998996,-3.74940697732494,1.00103449232121,3000
"mu[211]",-4.29038135167854,0.138180911517923,-4.55987948870584,-4.3826828588399,-4.28839586929771,-4.19769828838008,-4.01805465320594,1.00107247354622,3000
"mu[212]",-4.62217326873542,0.138930795928062,-4.90454260397725,-4.71519534365455,-4.62018210028743,-4.52957619715423,-4.35013117747349,1.00103438711008,3000
"mu[213]",-4.93604970302131,0.140083384772307,-5.20625290568465,-5.02898816830289,-4.93569616473399,-4.84476489959089,-4.66474615401492,1.00137826264147,2300
"mu[214]",-6.63889007442237,1.68957594527389,-9.98387682800535,-7.75181975837625,-6.59095202823411,-5.52945211011742,-3.35501195750886,1.00069453957261,3000
"mu[215]",-6.06600678773995,1.690024115044,-9.43589941677125,-7.17649815500051,-6.01396483168251,-4.95578605491477,-2.77611203538237,1.00071170356278,3000
"mu[216]",-3.80577407805841,0.129527893348147,-4.05859866237268,-3.89511262673913,-3.80792136278127,-3.71833670415913,-3.54831969451919,1.00088390323729,3000
"mu[217]",-3.45793300606901,0.12851017680829,-3.7119966181661,-3.54568790027346,-3.46037284253102,-3.36828423556088,-3.20542710422269,1.00145260338579,2100
"mu[218]",-3.21442786609593,0.125031655573626,-3.45705580906117,-3.29836928586827,-3.21803661532549,-3.13135032899278,-2.96654862248937,1.00199005045464,1300
"mu[219]",-2.88029237973126,0.125075089001109,-3.11879758152387,-2.96337206896669,-2.88371108630852,-2.79753255508607,-2.62646130058304,1.00164355495166,1700
"mu[220]",-2.7792493744059,0.125578417904141,-3.02695131059965,-2.86385659799825,-2.78164048836088,-2.69368128324629,-2.52268784956647,1.00175099091719,1600
"mu[221]",-2.69647340040821,0.125441389405151,-2.93715769938529,-2.77978944076294,-2.70200544317722,-2.60976681308094,-2.44974370051433,1.00189133960339,1400
"mu[222]",-2.98749771978872,0.124399126275311,-3.23011519003703,-3.07153077135896,-2.98781067522853,-2.90203707221127,-2.73907049462576,1.00197125599581,1400
"mu[223]",-3.42796299844077,0.126410635337671,-3.67290767304958,-3.5118968143179,-3.42886124760734,-3.34324667293515,-3.17650512057683,1.00184560619577,1500
"mu[224]",-3.5805116516135,0.126842785723224,-3.82808472563055,-3.66635763873852,-3.58278430899502,-3.49559507455914,-3.32266402594717,1.00208654639132,1300
"mu[225]",-3.0594424082971,0.0699466352654256,-3.19072767907118,-3.10827653274541,-3.06127451346147,-3.01290462342858,-2.92416223701811,1.00136345305786,2300
"mu[226]",-2.75259803282251,0.0663338581645435,-2.87923893636017,-2.79825619644065,-2.75159028684632,-2.70736207816143,-2.62629273568897,1.00054597933621,3000
"mu[227]",-2.42833097758066,0.0645107070278416,-2.55934611142243,-2.47139411331974,-2.42780097533223,-2.38389429192463,-2.30269228887207,1.00054362239862,3000
"mu[228]",-2.01799537285894,0.0621663102040537,-2.14103982317768,-2.0603814086297,-2.01829515178766,-1.97572815989814,-1.8950184765797,1.00052379904042,3000
"mu[229]",-1.85861713756693,0.0613714487994237,-1.97636197356104,-1.8995706253929,-1.85936624978666,-1.81835982241957,-1.7393401393626,1.00060740054456,3000
"mu[230]",-1.72035037656341,0.060587207167224,-1.83533418540366,-1.76114383362059,-1.72060206377618,-1.67974522685802,-1.60211715835954,1.00131432006299,2500
"mu[231]",-1.78158873443544,0.0619015555042438,-1.90630972821482,-1.82246090106155,-1.78030910514611,-1.74054223849813,-1.66220867456585,1.00060987435348,3000
"mu[232]",-1.95738192911302,0.0639279948253358,-2.08351257936878,-2.00025396575479,-1.95699896915878,-1.91472825772815,-1.83416019087045,1.00079999678863,3000
"mu[233]",-2.25575901637099,0.0653731639570243,-2.38111605583493,-2.29969040634756,-2.25822670900609,-2.21150512156858,-2.12370916297387,1.00071639697047,3000
"mu[234]",-6.25962772276847,0.452526575729558,-7.12643015944678,-6.56178685161657,-6.26515379968794,-5.96701762938086,-5.36113392900133,1.00061116881679,3000
"mu[235]",-5.22776911110635,0.451025013970391,-6.08827567542755,-5.53375838424334,-5.22995974385949,-4.93065891093848,-4.32297419847057,1.00055771410843,3000
"mu[236]",-5.05637274774561,0.448642808734359,-5.9290529972242,-5.35882390341142,-5.05784535139632,-4.7580618079674,-4.14834039220375,1.00053759542252,3000
"mu[237]",-4.61528686908505,0.448919634813477,-5.4783782598199,-4.91894324039888,-4.61885797411951,-4.3204167953359,-3.70537123414722,1.00055653855614,3000
"mu[238]",-4.79722712462759,0.448296738218567,-5.66416119326031,-5.09729778631421,-4.79836667225467,-4.50417631931856,-3.89397860086061,1.00055134561824,3000
"mu[239]",-5.11933814809499,0.449346182614433,-5.99100301278715,-5.41825230545423,-5.12144485239818,-4.82956629588793,-4.21970468507323,1.00052881759769,3000
"mu[240]",-5.15347590183969,0.448314903184638,-6.01844068713107,-5.45497416301431,-5.15557516199809,-4.85907184733997,-4.26492300243281,1.00054456273834,3000
"mu[241]",-5.90333357736558,0.451059071959936,-6.78787495343171,-6.20366606912677,-5.905029371769,-5.61348041013197,-4.98914482396792,1.00051667021158,3000
"mu[242]",-4.44751974270272,0.087087668478201,-4.61750859830035,-4.50832025776901,-4.44711579168564,-4.38806201049201,-4.27635616516332,1.00099375505567,3000
"mu[243]",-4.13684788102098,0.0848150834036271,-4.30251575330005,-4.19467975451661,-4.13742854663893,-4.07867916700785,-3.97277766601906,1.00051399855083,3000
"mu[244]",-3.55723844206346,0.081666974359031,-3.72150919109309,-3.6117565008453,-3.55627723273984,-3.50099869890001,-3.40003830680355,1.00069660171739,3000
"mu[245]",-3.13357015110716,0.0829019056748487,-3.29665884607629,-3.19055114137374,-3.13209216668178,-3.07698843472328,-2.97264262432419,1.00067749331281,3000
"mu[246]",-3.2515626549763,0.0797123691245561,-3.40836038454023,-3.30497176704955,-3.25142374049835,-3.1988881806956,-3.09686739274635,1.00069069013956,3000
"mu[247]",-3.37388472774101,0.0805502230497153,-3.53252100288069,-3.42798698397138,-3.37274897416564,-3.31963237174985,-3.21556318211916,1.00099056475832,3000
"mu[248]",-3.70570567446914,0.0830169415892215,-3.86635353395874,-3.7602888293473,-3.70565082540766,-3.65107370314531,-3.54638944474524,1.00056044647442,3000
"mu[249]",-4.13194301010376,0.0877264226675002,-4.30662077004058,-4.19040731004704,-4.13303265642689,-4.07317580711874,-3.95465686252162,1.00054512240154,3000
"mu[250]",-4.56799268866577,0.094606792868805,-4.74914271478347,-4.63207536307813,-4.56802873053976,-4.50648206088359,-4.37206125574876,1.00084339786006,3000
"mu[251]",-3.26844161159735,0.0906988493793399,-3.44851310354479,-3.32970635094425,-3.26703082641938,-3.20523221844759,-3.09372885186887,1.00231162362728,1100
"mu[252]",-2.89462720536327,0.0862010243789062,-3.06086332621548,-2.95246071905347,-2.89560837627457,-2.83565785580892,-2.72463155658445,1.00140403988506,2200
"mu[253]",-2.52415117166913,0.085589897069407,-2.68700538549571,-2.58283175245056,-2.52452934197227,-2.46594621986895,-2.35238843693702,1.00149315956913,2100
"mu[254]",-2.29518103269201,0.0843501302858832,-2.45511643102466,-2.35367133710941,-2.29371008522071,-2.2380032457585,-2.13452815090083,1.00153454212273,1900
"mu[255]",-2.12385230818695,0.0839377889872803,-2.28853623965532,-2.1809749392808,-2.12445045287914,-2.06575596081844,-1.95808127922648,1.00192438845777,1500
"mu[256]",-2.03779257165199,0.0830439508105422,-2.19789690802145,-2.09403779605783,-2.03922070238927,-1.97916023093348,-1.87665172080601,1.00289440657257,840
"mu[257]",-2.00267625883635,0.0846417449195722,-2.16747607936315,-2.06145404210847,-2.00326650221012,-1.9445718304741,-1.84083116432723,1.00164482027863,1700
"mu[258]",-2.25952057166843,0.0856797260998186,-2.42255867380975,-2.31681603552052,-2.25974001805299,-2.20090047722438,-2.09577128098822,1.00203850287092,1300
"mu[259]",-2.45401876489855,0.0871141518867252,-2.62460458321535,-2.51322103508151,-2.45508206072992,-2.39285531503794,-2.28619399925331,1.00091852464248,3000
"mu[260]",-4.37421711865614,0.071840978257081,-4.51171303929467,-4.42454079209396,-4.37402698249006,-4.32550881094823,-4.23323600278098,1.00089499068326,3000
"mu[261]",-4.22685697277857,0.0667464924703934,-4.35723588827733,-4.2714483543344,-4.22812586547891,-4.18300158111322,-4.09221236202607,1.00057943194352,3000
"mu[262]",-3.80965132539837,0.0627754497369226,-3.93317313355842,-3.85252924507751,-3.80950129521652,-3.7674909137976,-3.6865307939478,1.00077698056716,3000
"mu[263]",-3.41288864837622,0.0612468344173567,-3.53008359287479,-3.45514387834905,-3.41317950701377,-3.37033339100051,-3.29268819529621,1.00054485347638,3000
"mu[264]",-3.36881291481675,0.0608090173887957,-3.48623723590264,-3.40973269314903,-3.37067931714455,-3.32752624880057,-3.24984299812926,1.00059022454939,3000
"mu[265]",-3.39093906275241,0.0600134706770327,-3.50839430722521,-3.42929170175698,-3.39170016634451,-3.35014063497428,-3.27392053357405,1.00083436482749,3000
"mu[266]",-3.71021293417043,0.0643544420192021,-3.83061104467472,-3.75445401613389,-3.71101890065092,-3.66576377325506,-3.58524807873012,1.00082331148383,3000
"mu[267]",-4.11581124979074,0.0677149798788286,-4.24610059572407,-4.1615613406416,-4.11514316812921,-4.06984870766766,-3.9848695118467,1.00067421304675,3000
"mu[268]",-4.49838699689702,0.0750927275938723,-4.64214401864743,-4.54925960807474,-4.49854336519183,-4.44853686363257,-4.35341736620326,1.00159813248206,1800
"mu[269]",-3.81682398549211,0.0723937003934852,-3.95951711759949,-3.86650028712725,-3.816448983481,-3.76724819664155,-3.6770769674221,1.00191356734599,1400
"mu[270]",-3.54166671267262,0.0670675987401866,-3.67514459325036,-3.5858645302162,-3.54203362700083,-3.49723367784252,-3.41162704381197,1.00146771365759,2100
"mu[271]",-3.13672508370156,0.0637906838690288,-3.25704387408985,-3.18119524564092,-3.13699061455879,-3.09236440697371,-3.0109667265867,1.00113484000641,3000
"mu[272]",-2.72711693157825,0.0640405013261381,-2.85158053093731,-2.77023409577108,-2.72679795128229,-2.683768413321,-2.6038561649462,1.00138580201671,3000
"mu[273]",-2.69477334181684,0.062854605314266,-2.81977867941201,-2.73683244310007,-2.6950775973406,-2.65129386858834,-2.57351139879187,1.00090285385119,3000
"mu[274]",-2.76119889946419,0.0611300853308561,-2.88009446153205,-2.80219219994962,-2.76155614706783,-2.71928792668303,-2.6431175627853,1.00104223173041,3000
"mu[275]",-3.12180592620752,0.0646698458614207,-3.24631819650522,-3.16518654136367,-3.12212807674743,-3.07720284003247,-2.9959374684048,1.00158589132573,1800
"mu[276]",-3.56857481576298,0.0701207900400135,-3.70689601159195,-3.61586197389885,-3.5677774491889,-3.52245361783372,-3.43190769273954,1.00125816511859,2600
"mu[277]",-3.90488216426324,0.0761687990437771,-4.05496076603021,-3.95585919436674,-3.90564997317177,-3.85295880814842,-3.75354807196795,1.00285652323414,850
"mu[278]",-5.17810925301227,0.508907703921168,-6.189924581239,-5.5207363250721,-5.18245337492591,-4.82407305465124,-4.1918982852779,1.00157686285792,1900
"mu[279]",-5.07278797690231,0.509681096650195,-6.07058086489915,-5.4175225892872,-5.07374349486461,-4.71820951369016,-4.06706226021889,1.00142985807285,2100
"mu[280]",-4.41014846728898,0.506537315652196,-5.40763691432147,-4.75129782081516,-4.41531766457184,-4.06000821586293,-3.41219692540902,1.0013099119329,2500
"mu[281]",-4.27449017229983,0.506701644605942,-5.26540434541531,-4.61662425731925,-4.27887593610841,-3.92500621814318,-3.26706224356158,1.00138720870567,2300
"mu[282]",-4.36248432774872,0.508444949375374,-5.36883232321335,-4.71304544521647,-4.3615008924669,-4.01094008354109,-3.36358849759762,1.00134371717434,2400
"mu[283]",-4.24258756223928,0.508107619791918,-5.24311370755867,-4.58623376444887,-4.24381873911726,-3.89219804827799,-3.2467533535498,1.00132244481497,2400
"mu[284]",-4.56522461181056,0.508245093792148,-5.56910457488629,-4.91011421046374,-4.56552440123936,-4.2141747539313,-3.55305909835971,1.00131989213911,2400
"mu[285]",-5.7146778222854,0.140851528937224,-5.98648809508517,-5.81050766358509,-5.71475581504546,-5.62062217202113,-5.43473143884,1.00208723312346,1300
"mu[286]",-5.3369067432819,0.1399906871636,-5.61820861699053,-5.43013694046955,-5.33708088919024,-5.24312809934784,-5.06477253373433,1.0013444276865,2400
"mu[287]",-4.92038482283725,0.13642638612685,-5.19356609207226,-5.0097891427869,-4.92016451990316,-4.83069606693656,-4.6526241732679,1.00124225701213,2700
"mu[288]",-4.56247225163657,0.135777382934961,-4.82931067876873,-4.65270362878433,-4.56191907512571,-4.47149533687948,-4.29810091596202,1.00145882763981,2100
"mu[289]",-4.62818306442737,0.136002452403961,-4.8924152665354,-4.71902681015728,-4.63114960352574,-4.5363756442059,-4.36887399947732,1.00143381362803,2100
"mu[290]",-4.64792584107818,0.137657357862434,-4.91010121084354,-4.73830326725561,-4.6489342535537,-4.55461378205065,-4.38001421898945,1.00177099326729,1600
"mu[291]",-5.04178507718186,0.139064593255156,-5.31995922924006,-5.13632870518199,-5.04120027236963,-4.94698137735055,-4.77043309632443,1.00103887580685,3000
"mu[292]",-5.44655211395329,0.141910250135244,-5.72738340470715,-5.5419891434016,-5.44579881918969,-5.35294866468267,-5.16860075062303,1.00111630890604,3000
"mu[293]",-5.78676486341305,0.144937540799491,-6.07321830527717,-5.8816739773079,-5.78478780584962,-5.69139216258165,-5.50417919129867,1.000738462498,3000
"mu[294]",-3.73574507762597,0.0920379203171107,-3.92017370664289,-3.79550485524198,-3.73713027188706,-3.67644058857457,-3.55610635302334,1.00093302310177,3000
"mu[295]",-3.3976357188607,0.0890422523686411,-3.57436586610639,-3.4578853402215,-3.39715012969308,-3.33933975923829,-3.22383216773776,1.00140093533416,2200
"mu[296]",-2.93788865620775,0.0878583749900539,-3.10872896664425,-2.99786056080649,-2.93799147596688,-2.87903102019539,-2.76441531686916,1.00158179410755,1800
"mu[297]",-2.73105055590898,0.0851217014404478,-2.89325336569584,-2.78963269896184,-2.73222445408162,-2.67335007675734,-2.56296900517933,1.0015232709,2300
"mu[298]",-2.68704798801487,0.0851993683631282,-2.8494435407238,-2.74600716336418,-2.68659331583945,-2.62846458619247,-2.52379960318873,1.00133613520459,2400
"mu[299]",-2.6998202314471,0.0855620671686401,-2.86554694982669,-2.75648225983436,-2.70170513438099,-2.64219644311446,-2.531955607406,1.00094358305652,3000
"mu[300]",-2.81089274524372,0.0857328008007189,-2.97380313060071,-2.87122577789568,-2.81155029926139,-2.75390299315183,-2.64661103297517,1.00182053072159,1500
"mu[301]",-3.12097488573483,0.0864846197913829,-3.28684903858465,-3.18062359412786,-3.12139939720362,-3.06362187071647,-2.95021246828708,1.00149613114568,2000
"mu[302]",-3.63552786217649,0.0915379757102454,-3.81006318364093,-3.69880138805165,-3.63609931862451,-3.57367871155934,-3.4559953248357,1.00296482126134,810
"mu[303]",-3.74482894652714,0.0822846407449733,-3.90273848614136,-3.79943997621303,-3.74451032981449,-3.68838100245165,-3.58448255299745,1.00167178963962,1700
"mu[304]",-3.33404306976218,0.0804583125235285,-3.49335286917023,-3.38826079026733,-3.33172805155508,-3.28001582924904,-3.18159012629853,1.00138635521667,2300
"mu[305]",-2.93494362619336,0.0779109161569612,-3.09088533093786,-2.98710286419575,-2.93308115632583,-2.88346553882726,-2.78302005680866,1.00122271573506,2800
"mu[306]",-2.59944040979861,0.075869629103979,-2.74979465087746,-2.65163851622942,-2.5990919237434,-2.54791202026321,-2.45170196929134,1.00116063957439,3000
"mu[307]",-2.44671367120899,0.0771880111612587,-2.5962032594945,-2.49845822904644,-2.44652063533203,-2.39570257082712,-2.29484231157639,1.00091798713443,3000
"mu[308]",-2.3345695070427,0.0762114478878274,-2.48695000392741,-2.3855586373912,-2.33339157008457,-2.283187908431,-2.18753602054556,1.00054764441971,3000
"mu[309]",-2.58135978583207,0.0765626150996478,-2.7313401773354,-2.63146981477947,-2.58261740671331,-2.53077361456624,-2.43383702828026,1.00127087173035,2600
"mu[310]",-2.9598206742814,0.0779792150982291,-3.11291504461751,-3.01242521363251,-2.96048166828782,-2.90712710877982,-2.81003271955011,1.00103228676493,3000
"mu[311]",-3.41854981184502,0.0833855861403896,-3.58486008862034,-3.47507031374481,-3.41819936471166,-3.36110231825396,-3.26012381677884,1.00254251064167,980
"mu[312]",-5.32934502312502,0.115866546113026,-5.5581325034946,-5.41083983417868,-5.32822907385559,-5.25183714984091,-5.10155136108757,1.00146206594145,2100
"mu[313]",-5.08305247355495,0.113493031587507,-5.30223063522492,-5.16233754184282,-5.08452980434417,-5.00516724033916,-4.86177445877944,1.00078360948524,3000
"mu[314]",-4.58538343285432,0.112074998960678,-4.80995032752719,-4.66219589968818,-4.58503838203228,-4.51072491547857,-4.3662466081124,1.00063006632785,3000
"mu[315]",-4.27423771844772,0.111115259397618,-4.49544437480654,-4.3487688017276,-4.27649391763815,-4.20097594772637,-4.06020069630153,1.0007707592417,3000
"mu[316]",-4.31383731516544,0.1112199226641,-4.53296903463825,-4.39032106769191,-4.3140251826499,-4.24097169055922,-4.09060272737186,1.00075009644473,3000
"mu[317]",-4.37173156954438,0.111046162200632,-4.5892119457792,-4.44730315699859,-4.37070104132256,-4.29638565373863,-4.15287474759079,1.00096047167746,3000
"mu[318]",-4.73240782813437,0.113030698763077,-4.9505931245865,-4.80776827611257,-4.73455366355001,-4.65763464709626,-4.51369249993996,1.00059006826371,3000
"mu[319]",-5.10206317025878,0.115013340200339,-5.31777679784357,-5.18005887061095,-5.10277068534843,-5.02617964465689,-4.87186752717303,1.00062309771258,3000
"mu[320]",-5.57716854206457,0.122320152978183,-5.81954351020727,-5.65685118018706,-5.58162462090337,-5.49620171720622,-5.33964227419741,1.00093924683296,3000
"mu[321]",-5.40005064132264,0.481258352733165,-6.33218704859422,-5.71923495661277,-5.39839478988166,-5.07866669944716,-4.45270445277202,1.00350088499446,670
"mu[322]",-5.22153126084125,0.482628495138124,-6.16255942267297,-5.55381182128708,-5.22267847293799,-4.90394495145355,-4.26376545036482,1.00389601990339,590
"mu[323]",-4.11391833478942,0.482304063740023,-5.03515779211346,-4.4429330690185,-4.11234329661172,-3.79791841509202,-3.1586529832241,1.00357291014987,650
"mu[324]",-3.96136597217789,0.482309810695021,-4.88664572189706,-4.28600540675648,-3.96272540172861,-3.64337724437077,-2.99721181081177,1.00333569205544,710
"mu[325]",-4.73647524486804,0.481981951043215,-5.66248223219317,-5.07179242717388,-4.73472011691786,-4.42172227776093,-3.7789099622111,1.0036771281528,630
"mu[326]",-4.34611647113052,0.105714452517345,-4.55814617395841,-4.41714377186339,-4.34711714775777,-4.27468540293656,-4.14277018692813,1.00125469182648,2600
"mu[327]",-4.00541551996627,0.104977625716912,-4.21241646034709,-4.07542102832883,-4.00537787295422,-3.93316503690834,-3.80172813521477,1.0007125344305,3000
"mu[328]",-3.54380980985813,0.102830897156712,-3.74558128148504,-3.61421529592789,-3.54308134059796,-3.47624619614884,-3.34494108525088,1.00052981103872,3000
"mu[329]",-3.11251209821724,0.102126574404532,-3.31327935772214,-3.18169939789695,-3.11155687094979,-3.04358996341154,-2.91210322405606,1.00059784628522,3000
"mu[330]",-3.0969507079,0.10170616198251,-3.29685236074009,-3.16796560116063,-3.09559050356381,-3.02467745535364,-2.89707084107753,1.00056965178974,3000
"mu[331]",-3.23935807435147,0.101488093375706,-3.44088625916617,-3.30784006414047,-3.23832599197058,-3.16925070159425,-3.04488115809913,1.00063757105399,3000
"mu[332]",-3.5935683953254,0.103770022673625,-3.79807653869075,-3.66377233996518,-3.59389829013533,-3.52131327179568,-3.39299258022216,1.0006193688703,3000
"mu[333]",-4.08034843954974,0.10857125023841,-4.29479637034952,-4.15561863769047,-4.07899343948914,-4.00637764773075,-3.86782102986491,1.00060105412482,3000
"mu[334]",-4.41925778409872,0.111976738449773,-4.64450985623146,-4.49124710226339,-4.41795854968611,-4.34507053294463,-4.19803332453053,1.00106815743927,3000
"mu[335]",-4.17796186305099,0.451040056699919,-5.07540407880857,-4.48279168265892,-4.17133026278843,-3.88096714428401,-3.31083158754783,1.00187658116743,1500
"mu[336]",-3.82270758644526,0.450070118326419,-4.71191287325663,-4.12399946835869,-3.81019225917062,-3.51923131555058,-2.96075967316918,1.00198714726197,1300
"mu[337]",-4.31419093406792,0.449638831314569,-5.21114905077438,-4.61758054080912,-4.30704683996144,-4.01584140747213,-3.4504187431174,1.00195275679824,1400
"mu[338]",-4.29735264102499,0.451253891224168,-5.20160164824326,-4.60282590671451,-4.28580308585958,-4.0008611197004,-3.41888939044539,1.00200649920139,1300
"mu[339]",-5.36440492545591,0.455464763020289,-6.28316710673061,-5.66562466303702,-5.36030375152176,-5.05865593506535,-4.49669372642019,1.00184467372427,1500
"mu[340]",-5.39186846172145,0.452433588906184,-6.30489752367613,-5.68754382784055,-5.38636075853607,-5.09062074061841,-4.5104935657041,1.00176080884799,1600
"mu[341]",-4.19928093534018,0.0938426090371026,-4.38545202450786,-4.26318074996919,-4.20077640019546,-4.13359176844341,-4.0126843588123,1.00198260337862,1300
"mu[342]",-3.89572222478711,0.0919402049812574,-4.06854195094091,-3.95920739050333,-3.89683212886918,-3.83174266523311,-3.71435578625004,1.0027344746799,900
"mu[343]",-3.48339217440945,0.0876402466873123,-3.65622190109407,-3.5439692601,-3.48245923562739,-3.42053975743757,-3.31232779635803,1.00300913595902,800
