age_group,year,median,lower,upper,age_group_cat,STATEFIP,bpl,no_mig,prop_mig,pop,state_fip,state,origin_original,origin,df,se,se_log,se_logit
30,2005,0.026430673503703882,0.02200776532527922,0.03159744324124368,30-34,26,200,6545,0.020928261947015844,312735,26,Michigan,Mexico,Mexico,2.2,0.005603067731265014,0.2677273318467783,0.2734501686047951
30,2006,0.027074916199661285,0.022793683596696913,0.032299435749812984,30-34,26,200,8057,0.025856618838714648,311603,26,Michigan,Mexico,Mexico,2.2,0.006223529775713337,0.24069387473024734,0.2470825952164392
30,2007,0.028537813390497647,0.02443833161656343,0.03421734629634884,30-34,26,200,12146,0.03955990984535612,307028,26,Michigan,Mexico,Mexico,2.2,0.00770041396312689,0.19465195935047938,0.20266954841414186
30,2008,0.027042945229346967,0.02312958821813695,0.0322317286911155,30-34,26,200,8998,0.02965907555186383,303381,26,Michigan,Mexico,Mexico,2.2,0.006741973919297248,0.22731571344857948,0.2342637600056508
30,2009,0.025455868369136412,0.02167401426876266,0.03048580896199959,30-34,26,200,7388,0.02545102537868218,290283,26,Michigan,Mexico,Mexico,2,0.0058168955833468785,0.22855250414465106,0.23452131200841916
30,2010,0.02475684086977687,0.020905740556014827,0.02950581727933846,30-34,26,200,7422,0.02610686861793994,284293,26,Michigan,Mexico,Mexico,2,0.005951104178717487,0.2279516653570642,0.23406229904668907
30,2011,0.024277156680387043,0.02064733541818782,0.028946750400183623,30-34,26,200,7855,0.027213736094317854,288641,26,Michigan,Mexico,Mexico,2,0.0060265863273258205,0.2214538388422218,0.22764901917210167
30,2012,0.022974282597761686,0.019175866480722937,0.027048319968284204,30-34,26,200,5978,0.020980959901728526,284925,26,Michigan,Mexico,Mexico,1.9,0.005075912952452255,0.2419294911303879,0.24711418391424095
30,2013,0.02236738756044475,0.01875051105941907,0.026463500891033713,30-34,26,200,5709,0.019391720221192645,294404,26,Michigan,Mexico,Mexico,1.9,0.004804578475708151,0.2477644283696589,0.2526640183229396
30,2014,0.022244037246120396,0.018685646347351988,0.026290254339488676,30-34,26,200,5589,0.01914650899087723,291907,26,Michigan,Mexico,Mexico,1.9,0.0047950795285074815,0.25044145284094355,0.255330133538378
30,2015,0.021674108791445674,0.01820872510243557,0.0260268603796246,30-34,26,200,6956,0.02319586769418536,299881,26,Michigan,Mexico,Mexico,1.9,0.005196438342660652,0.22402431377737478,0.2293441503452178
30,2016,0.021038204337459024,0.01750466085606929,0.025268826698333136,30-34,26,200,6845,0.022619425278240412,302616,26,Michigan,Mexico,Mexico,1.9,0.00510972926125351,0.22590004822841372,0.2311280314658626
30,2017,0.02103702397751514,0.016897760332435018,0.02616383768857291,30-34,NA,NA,NA,NA,NA,NA,Michigan,NA,NA,NA,NA,NA,NA
30,2018,0.02122030866972517,0.016719603065359183,0.026866077951219817,30-34,NA,NA,NA,NA,NA,NA,Michigan,NA,NA,NA,NA,NA,NA
35,2001,0.020530510120156338,0.017542498695152394,0.023868188189815908,35-39,26,200,5312,0.013756454812428459,386146,26,Michigan,Mexico,Mexico,2.9,0.007773077464556252,0.5650494673623002,0.5729309663109984
35,2002,0.020396587887454506,0.016871043939660643,0.024174290024729154,35-39,26,200,2953,0.008120088212810656,363666,26,Michigan,Mexico,Mexico,2.9,0.006171375716058917,0.7600133833919005,0.7662352814691982
35,2003,0.02048557445253337,0.01670337920595647,0.024347758900898575,35-39,26,200,4031,0.011718397972028175,343989,26,Michigan,Mexico,Mexico,2.9,0.007608965508924935,0.6493178954228677,0.6570170830767825
35,2004,0.020698983583541532,0.016935626998967786,0.024370202795067276,35-39,26,200,3423,0.009586113997182696,357079,26,Michigan,Mexico,Mexico,2.9,0.006761933823857344,0.7053884218197944,0.7122158037047028
35,2005,0.021236990400655437,0.017475932225347594,0.02484088214102612,35-39,26,200,6010,0.01723841211564938,348640,26,Michigan,Mexico,Mexico,2.2,0.004825300758745409,0.279915616726955,0.2848255570606356
35,2006,0.021631182855301294,0.01798951719849646,0.025205655342333096,35-39,26,200,7521,0.020929514204853776,359349,26,Michigan,Mexico,Mexico,2.2,0.005227193911486731,0.249752280933233,0.2550912161655023
35,2007,0.022073656481717965,0.018223411801587493,0.025887406399286564,35-39,26,200,6346,0.019030140551952044,333471,26,Michigan,Mexico,Mexico,2.2,0.0051791688739247395,0.2721561020416887,0.27743574322948106
35,2008,0.02204724331958283,0.018426367750981932,0.02600009819131532,35-39,26,200,6624,0.019845644983461964,333776,26,Michigan,Mexico,Mexico,2.2,0.005284362125992803,0.266273136015304,0.2716644930999783
35,2009,0.022472430094254627,0.019144585845963416,0.026488298416937842,35-39,26,200,7983,0.024094021917923984,331327,26,Michigan,Mexico,Mexico,2,0.005301244300920498,0.22002322065527818,0.2254553467206794
35,2010,0.02306553994359538,0.019511568132655897,0.027121882662948352,35-39,26,200,8086,0.026636360641697138,303570,26,Michigan,Mexico,Mexico,2,0.005815581820287625,0.21833244783387515,0.22430717463189032
35,2011,0.022560469199161708,0.01908679120579238,0.026286469961687906,35-39,26,200,6043,0.01979306211084508,305309,26,Michigan,Mexico,Mexico,2,0.0050164116685833225,0.25344293068401547,0.25856063744029084
35,2012,0.022161792360812622,0.018578681116968036,0.026004741222358307,35-39,26,200,5319,0.018722544492002703,284096,26,Michigan,Mexico,Mexico,1.9,0.004807474452281048,0.25677463094477093,0.2616738308859255
35,2013,0.022694212310591703,0.019080452049237452,0.026582993457797105,35-39,26,200,5737,0.020126152421312604,285052,26,Michigan,Mexico,Mexico,1.9,0.004972497964988365,0.2470664964120382,0.2521411271691256
35,2014,0.023170673635721065,0.01977379559352604,0.027305729445013867,35-39,26,200,6436,0.0225015295865746,286025,26,Michigan,Mexico,Mexico,1.9,0.005242437540995016,0.23298138559091042,0.23834450144190278
35,2015,0.023437649503187757,0.02013167608073816,0.027861976446477834,35-39,26,200,8872,0.030881580000765775,287291,26,Michigan,Mexico,Mexico,1.9,0.006101665113473687,0.197582672691047,0.2038787712766858
35,2016,0.02291793187780835,0.01937548731813364,0.027400636940115238,35-39,26,200,6976,0.023883213278190134,292088,26,Michigan,Mexico,Mexico,1.9,0.005340865116603628,0.2236242273765081,0.22909577052509011
35,2017,0.02273503964196214,0.019051444472753448,0.02820014745664084,35-39,NA,NA,NA,NA,NA,NA,Michigan,NA,NA,NA,NA,NA,NA
35,2018,0.022911724643216076,0.01906153021344983,0.02841085679209662,35-39,NA,NA,NA,NA,NA,NA,Michigan,NA,NA,NA,NA,NA,NA
40,2001,0.013499232344972174,0.011219043795494075,0.01599462942619736,40-44,26,200,2660,0.006734296557154178,394993,26,Michigan,Mexico,Mexico,2.9,0.005396442515930278,0.8013372250732512,0.8067702552254302
40,2002,0.013279430540972845,0.010769962805660121,0.016091614053851833,40-44,26,200,3353,0.008766196417179966,382492,26,Michigan,Mexico,Mexico,2.9,0.006250372331589633,0.7130084741587779,0.71931412304706
40,2003,0.013244746859525855,0.010642431230158405,0.016073338080946773,40-44,26,200,2744,0.006832278031885624,401623,26,Michigan,Mexico,Mexico,2.9,0.005390241110788094,0.7889376113841278,0.7943649334683638
40,2004,0.013538771347441489,0.010808950601747849,0.01641409345720219,40-44,26,200,2631,0.007054224491109157,372968,26,Michigan,Mexico,Mexico,2.9,0.005682965698255474,0.8056116877791515,0.8113350271985099
40,2005,0.013973206151847498,0.011258083299466945,0.016799644117998034,40-44,26,200,3993,0.010822516689117583,368953,26,Michigan,Mexico,Mexico,2.2,0.0037286875976640607,0.34453054726294724,0.3483000301520884
40,2006,0.014263639639732937,0.011525153214810383,0.017179224100272155,40-44,26,200,3736,0.00990298467900122,377260,26,Michigan,Mexico,Mexico,2.2,0.003528920114242077,0.3563491440843056,0.3599133605798962
40,2007,0.014790514128694901,0.012123153056061736,0.017635065577974035,40-44,26,200,3765,0.009886093299513178,380838,26,Michigan,Mexico,Mexico,2.2,0.0035093369801634865,0.35497712532576414,0.3585215023478567
40,2008,0.015347178305264546,0.012694901800079815,0.018458480485329273,40-44,26,200,6546,0.018064708414743186,362364,26,Michigan,Mexico,Mexico,2.2,0.004843113736272388,0.2680980852322957,0.27303029795321093
40,2009,0.016056943212788166,0.013486204402093584,0.019142684035357124,40-44,26,200,6237,0.018392912963214172,339098,26,Michigan,Mexico,Mexico,2,0.004591758930275325,0.24964827156301145,0.25432606881092723
40,2010,0.016689684255379506,0.013860085909203661,0.019873394844309288,40-44,26,200,4923,0.014705706638627348,334768,26,Michigan,Mexico,Mexico,2,0.004140011589317362,0.2815241518855565,0.2857259539432884
40,2011,0.017034362309430628,0.01407999420645166,0.02024260777035214,40-44,26,200,5409,0.016966963199036376,318796,26,Michigan,Mexico,Mexico,2,0.004551738218925208,0.2682706484082974,0.2729009487629403
40,2012,0.016928060537956778,0.013944734757105398,0.020257563989279907,40-44,26,200,3777,0.011576869555622307,326254,26,Michigan,Mexico,Mexico,1.9,0.0035404649200875284,0.30582230395505333,0.30940423644027937
40,2013,0.017894274584222814,0.0150109181459775,0.02128388905666896,40-44,26,200,6165,0.019727873741608053,312502,26,Michigan,Mexico,Mexico,1.9,0.004702819003430169,0.23838448405676152,0.2431819467994597
40,2014,0.018067818596708043,0.015108357014347318,0.021391219954601273,40-44,26,200,4839,0.01574559748018378,307324,26,Michigan,Mexico,Mexico,1.9,0.004245278783014336,0.2696168747078111,0.27393006728500036
40,2015,0.01843726997524371,0.015375040915393925,0.022059816755861703,40-44,26,200,5990,0.020199499564985735,296542,26,Michigan,Mexico,Mexico,1.9,0.004883905202545277,0.2417834752208984,0.2467680666763803
40,2016,0.018925360913275735,0.015802665049943376,0.023057680080990725,40-44,26,200,6374,0.022609972650943028,281911,26,Michigan,Mexico,Mexico,1.9,0.00529296664808162,0.23409876384175363,0.23951417273684697
40,2017,0.018792773222308705,0.01520111430311744,0.02340034457235423,40-44,NA,NA,NA,NA,NA,NA,Michigan,NA,NA,NA,NA,NA,NA
40,2018,0.018901230799626394,0.01508313199943081,0.024020799196851628,40-44,NA,NA,NA,NA,NA,NA,Michigan,NA,NA,NA,NA,NA,NA
45,2001,0.008168624555954775,0.00667161537349356,0.009957401278051774,45-49,26,200,1403,0.0037978658322009216,369418,26,Michigan,Mexico,Mexico,2.9,0.004196700076409637,1.1050153591069816,1.1092280584502883
45,2002,0.008041163298944309,0.006414599761088705,0.009884540786190181,45-49,26,200,2481,0.00667157869827577,371876,26,Michigan,Mexico,Mexico,2.9,0.005535859742594177,0.8297675846984893,0.8353406254208513
45,2003,0.008022946675515199,0.006330671830484332,0.010049792676192194,45-49,26,200,1143,0.0029776868869755505,383855,26,Michigan,Mexico,Mexico,2.9,0.003646966451542617,1.2247649232343756,1.2284227816429358
45,2004,0.008332356525023371,0.006602110083686244,0.010393915108428593,45-49,26,200,2340,0.006150465621788418,380459,26,Michigan,Mexico,Mexico,2.9,0.005256344269902327,0.8546254207618673,0.8599142940651998
45,2005,0.008758471425553534,0.007110496488977691,0.010824271617736974,45-49,26,200,3555,0.009173743739016667,387519,26,Michigan,Mexico,Mexico,2.2,0.0033524772020679552,0.36544264778288943,0.36882616450025923
45,2006,0.009020232448009117,0.007320218449208154,0.01107209095342805,45-49,26,200,3397,0.008353785393540264,406642,26,Michigan,Mexico,Mexico,2.2,0.0031243105696143196,0.3739993814098046,0.3771500116684541
45,2007,0.009366791976249235,0.007646547274196013,0.011520334704148137,45-49,26,200,4342,0.01089851231039927,398403,26,Michigan,Mexico,Mexico,2.2,0.0036006674705834356,0.3303815574119881,0.3340218991922781
45,2008,0.00948821543793034,0.007690621121390149,0.011716822763683663,45-49,26,200,2485,0.006525906667717115,380790,26,Michigan,Mexico,Mexico,2.2,0.0028562499720711358,0.43767864260159667,0.4405536546338589
45,2009,0.0102614569596438,0.008279077053934533,0.012480908146563758,45-49,26,200,3762,0.00986146244282213,381485,26,Michigan,Mexico,Mexico,2,0.0031836660373919115,0.3228391382973029,0.32605451262789553
45,2010,0.011091701730480488,0.009072257486025378,0.01363687216491229,45-49,26,200,4212,0.011513481598110609,365832,26,Michigan,Mexico,Mexico,2,0.0035099057777591316,0.3048518163554555,0.30840260406213427
45,2011,0.011278398878041954,0.008966738569930216,0.013751571953467951,45-49,26,200,1896,0.005417204768054492,349996,26,Michigan,Mexico,Mexico,2,0.0024690173949323863,0.4557733186480778,0.4582557840665115
45,2012,0.011759298831570916,0.009660659808039746,0.014314224421494005,45-49,26,200,5226,0.015076725125278757,346627,26,Michigan,Mexico,Mexico,1.9,0.003912863634412554,0.2595300771154842,0.26350283695803156
45,2013,0.012260319245937786,0.010051690588485984,0.014834758957102777,45-49,26,200,3281,0.009835161376383022,333599,26,Michigan,Mexico,Mexico,1.9,0.0032300059580013364,0.328414129101886,0.33167621823291515
45,2014,0.012553795859563963,0.010298853071505732,0.01542511361546827,45-49,26,200,3909,0.011952300871426387,327050,26,Michigan,Mexico,Mexico,1.9,0.0035923515925550087,0.3005573262586635,0.30419313412069626
45,2015,0.012860196885310928,0.010658103509927347,0.015872834093912578,45-49,26,200,4977,0.015335457352207111,324542,26,Michigan,Mexico,Mexico,1.9,0.004077821958520686,0.26590807596186866,0.2700494071278669
45,2016,0.013331159588138627,0.010890261523024108,0.016665168383509562,45-49,26,200,4881,0.015117867330725416,322863,26,Michigan,Mexico,Mexico,1.9,0.004059751524693798,0.26853996240877154,0.27266203081678586
45,2017,0.013320227863483736,0.010389010359534535,0.016934333114361082,45-49,NA,NA,NA,NA,NA,NA,Michigan,NA,NA,NA,NA,NA,NA
45,2018,0.013471262155646249,0.010167222618872158,0.017814212918485384,45-49,NA,NA,NA,NA,NA,NA,Michigan,NA,NA,NA,NA,NA,NA
50,2001,0.00525689000802132,0.004153509845026395,0.006540092418511059,50-54,26,200,497,0.001510945998121198,328933,26,Michigan,Mexico,Mexico,2.9,0.0028084443240640176,1.8587324282642848,1.8615451224173232
50,2002,0.005127154735994258,0.004013874571539908,0.0065817284281542475,50-54,26,200,734,0.002230487790054577,329076,26,Michigan,Mexico,Mexico,2.9,0.0034102824584325776,1.5289402047563474,1.5323581108125055
50,2003,0.005146025109728167,0.003950111780790893,0.006628802070009255,50-54,26,200,1103,0.003293736823559625,334878,26,Michigan,Mexico,Mexico,2.9,0.004105897928852306,1.2465774130718064,1.2506968794387248
50,2004,0.005381531982670101,0.004137270271948568,0.007051408552220659,50-54,26,200,1839,0.005248422476604707,350391,26,Michigan,Mexico,Mexico,2.9,0.005061959387998867,0.9644725459055525,0.9695612127670834
50,2005,0.005699628479488901,0.004506190419963299,0.007414884686332569,50-54,26,200,2156,0.00627868508724926,343384,26,Michigan,Mexico,Mexico,2.2,0.002950644607501977,0.4699462652608808,0.4729155530916053
50,2006,0.005916394312015494,0.004687976261518671,0.0075314027466106175,50-54,26,200,2118,0.005953217492003351,355774,26,Michigan,Mexico,Mexico,2.2,0.0028231402986041505,0.47422092379395325,0.47706097151432447
50,2007,0.0061594273342974034,0.004878454868585125,0.007792879203712934,50-54,26,200,1868,0.005072282744463392,368276,26,Michigan,Mexico,Mexico,2.2,0.0025624244024543483,0.505181696594367,0.5077571846001918
50,2008,0.006480087559592206,0.005120523112321413,0.008174679302480028,50-54,26,200,3800,0.010240517415616789,371075,26,Michigan,Mexico,Mexico,2.2,0.0036177222086049383,0.353275333831073,0.35693048669625055
50,2009,0.00698407325910253,0.005511992721899573,0.008797279940730117,50-54,26,200,2330,0.0061523512279617765,378717,26,Michigan,Mexico,Mexico,2,0.002528544844840836,0.41098837682557376,0.41353257446790354
50,2010,0.007704074858473756,0.006128188467820599,0.009748844543859192,50-54,26,200,3384,0.009028719010469472,374804,26,Michigan,Mexico,Mexico,2,0.0030746032879098964,0.3405359369745215,0.34363855290990947
50,2011,0.007847813819858591,0.006092834697423209,0.009865547113966408,50-54,26,200,1561,0.004130132238314716,377954,26,Michigan,Mexico,Mexico,2,0.002075923735581814,0.502628878640672,0.5047134117737485
50,2012,0.008008616043155375,0.00614777435644433,0.009974388923802199,50-54,26,200,2205,0.005901039171660025,373663,26,Michigan,Mexico,Mexico,1.9,0.0023687008112638925,0.40140401416748295,0.40378677574817123
50,2013,0.008609419090859305,0.006676726961677627,0.010741322672967875,50-54,26,200,2588,0.007078445477097618,365617,26,Michigan,Mexico,Mexico,1.9,0.0026211050230632036,0.37029387759555615,0.37293366823271545
50,2014,0.008824421046603633,0.006865672441187839,0.01099631978365905,50-54,26,200,3212,0.00879503622612991,365206,26,Michigan,Mexico,Mexico,1.9,0.002920806569049177,0.33209716184812377,0.3350438849536343
50,2015,0.00897797227083182,0.006989906464459332,0.011164031741220564,50-54,26,200,2430,0.006864561911003639,353992,26,Michigan,Mexico,Mexico,1.9,0.0026235245181771157,0.3821838235549603,0.3848254819003974
50,2016,0.009487631678428046,0.0072803646894945345,0.012066364459954865,50-54,26,200,2668,0.0077484934291730196,344325,26,Michigan,Mexico,Mexico,1.9,0.002824921852723294,0.364576917893159,0.3674238995646569
50,2017,0.009547179334453124,0.006995584661575212,0.012965556376188654,50-54,NA,NA,NA,NA,NA,NA,Michigan,NA,NA,NA,NA,NA,NA
50,2018,0.009791169249407455,0.006809663543228071,0.013892291568562826,50-54,NA,NA,NA,NA,NA,NA,Michigan,NA,NA,NA,NA,NA,NA
55,2001,0.003169896833555778,0.002497396233551259,0.004084528979146033,55-59,26,200,282,0.0011687181399975134,241290,26,Michigan,Mexico,Mexico,2.9,0.00288439487038674,2.46799871728942,2.4708864871488254
55,2002,0.0031403968079300876,0.002391647102903503,0.004143919439729724,55-59,26,200,2326,0.009189063197525353,253127,26,Michigan,Mexico,Mexico,2.9,0.007864754946270912,0.8558821260897322,0.8638198210163262
55,2003,0.003130293902679964,0.002358889406248692,0.004233571097034651,55-59,26,200,439,0.0016629606760938985,263987,26,Michigan,Mexico,Mexico,2.9,0.0032886051132901264,1.9775603600048306,1.9808544430486867
55,2004,0.003333650035103547,0.0024966858563814274,0.0045471187615434856,55-59,26,200,225,8.12914134589677e-4,276782,26,Michigan,Mexico,Mexico,2.9,0.0022464680079776686,2.7634751474847783,2.765723443164092
55,2005,0.0036271543579091785,0.0028183120812413113,0.004914760945249983,55-59,26,200,2324,0.007786246754334534,298475,26,Michigan,Mexico,Mexico,2.2,0.0035217052145571953,0.4522981772439582,0.45584751850539224
55,2006,0.003778851475211474,0.002913828825114242,0.005046023633893026,55-59,26,200,2110,0.006682967617696245,315728,26,Michigan,Mexico,Mexico,2.2,0.0031740396556194455,0.4749446409428513,0.4781400353155896
55,2007,0.003931905785696559,0.0030577215789820973,0.005242652428142765,55-59,26,200,2349,0.007473442078437736,314313,26,Michigan,Mexico,Mexico,2.2,0.003362718482323426,0.44995578302874545,0.4533438218227554
55,2008,0.004035641994500946,0.003132042722927441,0.005336728690712899,55-59,26,200,935,0.002891049188032602,323412,26,Michigan,Mexico,Mexico,2.2,0.0020666230115132045,0.7148349533684584,0.7169075684120103
55,2009,0.004470403098706656,0.0034909996381552563,0.005935468568320708,55-59,26,200,1643,0.004981867578745649,329796,26,Michigan,Mexico,Mexico,2,0.0024397003488893358,0.4897160172016478,0.4921679326687083
55,2010,0.004977504870957165,0.0038729141685503615,0.006549376283103988,55-59,26,200,1662,0.0050430265441613765,329564,26,Michigan,Mexico,Mexico,2,0.0024554182953592466,0.48689378766051433,0.4893616514585143
55,2011,0.00516643509276659,0.003927256682857047,0.006743580497700399,55-59,26,200,1323,0.003889346190028222,340160,26,Michigan,Mexico,Mexico,2,0.0021237239499115536,0.5460362349220816,0.5481682510206835
55,2012,0.0053329042769309585,0.004157531515884454,0.00691797896070771,55-59,26,200,2072,0.0060396541773303095,343066,26,Michigan,Mexico,Mexico,1.9,0.002500765240206076,0.4140576872087537,0.4165736479819536
55,2013,0.005708424643578305,0.004468556177378025,0.007437439245609484,55-59,26,200,1545,0.004369751701940509,353567,26,Michigan,Mexico,Mexico,1.9,0.0020970691809270186,0.47990579876558137,0.4820120718368463
55,2014,0.005875975384374164,0.004591203140370536,0.00763653125233399,55-59,26,200,2168,0.006156782115797485,352132,26,Michigan,Mexico,Mexico,1.9,0.002492035834382119,0.4047627132991902,0.4072701871034462
55,2015,0.006008775506342949,0.004601880470372256,0.00788102775854054,55-59,26,200,937,0.002687470422050451,348655,26,Michigan,Mexico,Mexico,1.9,0.001657527466014016,0.6167611938773925,0.6184231879031925
55,2016,0.00650157216984613,0.004970475834684703,0.008534221760357534,55-59,26,200,3082,0.008609732182016779,357967,26,Michigan,Mexico,Mexico,1.9,0.002919220156077918,0.3390605066874575,0.3420050788209958
55,2017,0.006480134949389737,0.004621641970654699,0.008978641733718776,55-59,NA,NA,NA,NA,NA,NA,Michigan,NA,NA,NA,NA,NA,NA
55,2018,0.006608363076482971,0.004453205367955844,0.009526660290438792,55-59,NA,NA,NA,NA,NA,NA,Michigan,NA,NA,NA,NA,NA,NA
15,2001,0.011879895645026537,0.00943342364409434,0.014760895046603554,15-19,27,200,728,0.004166881306843874,174711,27,Minnesota,Mexico,Mexico,2.9,0.006390901721887988,1.533737404852709,1.5401550481324129
15,2002,0.012071027221129725,0.009107104039008234,0.015649334028477804,15-19,27,200,654,0.0035926170072511534,182040,27,Minnesota,Mexico,Mexico,2.9,0.005815190306080597,1.618650219142067,1.6244863765264237
15,2003,0.012353656873764576,0.009395690362677773,0.01621884491928384,15-19,27,200,1900,0.010581833776099536,179553,27,Minnesota,Mexico,Mexico,2.9,0.010013767202563072,0.9463168118535827,0.9564376763620448
15,2004,0.012876256180155891,0.00971258799576391,0.017096084702669514,15-19,27,200,1658,0.009336426705108569,177584,27,Minnesota,Mexico,Mexico,2.9,0.009464004591768889,1.0136645304129592,1.0232177277312902
15,2005,0.013563649812799845,0.010533672947501,0.017649779571695088,15-19,27,200,2492,0.014698856296855554,169537,27,Minnesota,Mexico,Mexico,2.2,0.006397853579155429,0.43526199929746145,0.44175529692534177
15,2006,0.013640877868636965,0.010546491165922517,0.017705366505205235,15-19,27,200,3115,0.016357201369488962,190436,27,Minnesota,Mexico,Mexico,2.2,0.006362663584350563,0.3889824084588712,0.3954508781037555
15,2007,0.013291504626595034,0.010353654261615152,0.01754003168386044,15-19,27,200,1554,0.008043603161539776,193197,27,Minnesota,Mexico,Mexico,2.2,0.004448480572346401,0.5530457536265171,0.5575303061597982
15,2008,0.012518342794964077,0.009694815055217888,0.016808759010071082,15-19,27,200,2289,0.012094473211455141,189260,27,Minnesota,Mexico,Mexico,2.2,0.00549999185371703,0.45475249376779603,0.46031981949336037
15,2009,0.01205986431747464,0.009518364768704528,0.01610810451965913,15-19,27,200,3243,0.017756241787122207,182640,27,Minnesota,Mexico,Mexico,2,0.006149429227574719,0.3463249318915346,0.35258552573716323
15,2010,0.011364425544761123,0.008885711130412782,0.01537062259349275,15-19,27,200,2807,0.015054490067361736,186456,27,Minnesota,Mexico,Mexico,2,0.005611752884662687,0.37276273454316566,0.3784602607799688
15,2011,0.010523946552270565,0.008153469969674301,0.014552894418181885,15-19,27,200,1440,0.007468066237598602,192821,27,Minnesota,Mexico,Mexico,2,0.0039016360242645366,0.5224426109963279,0.5263736039362472
15,2012,0.010468876295163004,0.008159605326162974,0.014558151293132543,15-19,27,200,2844,0.015045947275699526,189021,27,Minnesota,Mexico,Mexico,1.9,0.00529339037784433,0.3518150290472971,0.35718928012348006
15,2013,0.010354578877676282,0.008134631854631397,0.014337494451278373,15-19,27,200,2960,0.015921768176903755,185909,27,Minnesota,Mexico,Mexico,1.9,0.005488219234567784,0.3446991046213724,0.3502761197987128
15,2014,0.009349912170236917,0.0072020174299237405,0.013150778246907276,15-19,27,200,1611,0.008766631295404457,183765,27,Minnesota,Mexico,Mexico,1.9,0.004110968285234699,0.46893363559041246,0.47308096195676264
15,2015,0.008630906962144233,0.006630648441062186,0.012174701578346266,15-19,27,200,1580,0.008472349575578185,186489,27,Minnesota,Mexico,Mexico,1.9,0.004012351169951747,0.47358187172982996,0.4776285074118851
15,2016,0.00840770583923161,0.006366029153351999,0.011876076613389186,15-19,27,200,2230,0.013041240730777328,170996,27,Minnesota,Mexico,Mexico,1.9,0.005186652853537487,0.39771161046793546,0.4029667974803876
15,2017,0.00829173286484906,0.005988356414583444,0.012476149181954374,15-19,NA,NA,NA,NA,NA,NA,Minnesota,NA,NA,NA,NA,NA,NA
15,2018,0.008336293364253088,0.00581670147031493,0.013009179828066833,15-19,NA,NA,NA,NA,NA,NA,Minnesota,NA,NA,NA,NA,NA,NA
20,2001,0.026457341874328584,0.020222698945940382,0.03471552378264083,20-24,27,200,7269,0.04501458375908002,161481,27,Minnesota,Mexico,Mexico,2.9,0.021396251301613135,0.4753182083416963,0.4977230021089505
20,2002,0.0262690200478561,0.01915719528750912,0.035847646643862585,20-24,27,200,2400,0.014675398528791298,163539,27,Minnesota,Mexico,Mexico,2.9,0.012330973440718441,0.8402479439673555,0.8527625746000492
20,2003,0.02671789934451595,0.019073587983080623,0.03723603284537103,20-24,27,200,1609,0.009526854598528044,168891,27,Minnesota,Mexico,Mexico,2.9,0.009802035782092726,1.0288847888585597,1.0387811054094942
20,2004,0.027742583911886314,0.02032632481396624,0.03833734875426378,20-24,27,200,3862,0.022499533929903056,171648,27,Minnesota,Mexico,Mexico,2.9,0.01484394340737859,0.6597444842024133,0.6749300968160385
20,2005,0.0290350779912652,0.021921761098349337,0.038284871200029866,20-24,27,200,4761,0.02759680037097148,172520,27,Minnesota,Mexico,Mexico,2.2,0.008633225979896532,0.31283430918961347,0.32171254610120537
20,2006,0.02874486234573202,0.02197230574181824,0.03736174304566278,20-24,27,200,5954,0.03125459317585302,190500,27,Minnesota,Mexico,Mexico,2.2,0.008726790324450532,0.2792162507235181,0.288224593124913
20,2007,0.027111820812616757,0.02066057581049393,0.03555507023276555,20-24,27,200,4850,0.027937948951318844,173599,27,Minnesota,Mexico,Mexico,2.2,0.008657867252411251,0.3098963086909981,0.3188030109360564
20,2008,0.02386845739337288,0.018078875412058704,0.031310628007064314,20-24,27,200,4000,0.020766275568476794,192620,27,Minnesota,Mexico,Mexico,2.2,0.007112332903654063,0.3424943909754614,0.3497575526969217
20,2009,0.021671768622070438,0.016433075121367255,0.028468343177334023,20-24,27,200,4194,0.02237098279770636,187475,27,Minnesota,Mexico,Mexico,2,0.006796815568245537,0.30382284183520075,0.3107751882249347
20,2010,0.01916507634672436,0.014406892203698608,0.025479484571500587,20-24,27,200,2031,0.011616667143306546,174835,27,Minnesota,Mexico,Mexico,2,0.00509960905304128,0.43899071826118774,0.4441502640401539
20,2011,0.017465642364200683,0.013215642807490048,0.023130756829411535,20-24,27,200,3319,0.018518105227919433,179230,27,Minnesota,Mexico,Mexico,2,0.006336970139749228,0.3422040247506038,0.34866055764591597
20,2012,0.017116511023443477,0.012908288596944664,0.02277342126200869,20-24,27,200,2839,0.016220910633581113,175021,27,Minnesota,Mexico,Mexico,1.9,0.0057083754174139766,0.3519146086407931,0.3577171058468379
20,2013,0.016536236814981196,0.012492169923371382,0.021733330224970936,20-24,27,200,2820,0.01566788527996622,179986,27,Minnesota,Mexico,Mexico,1.9,0.0055338560060617945,0.3531973784067511,0.3588193183224631
20,2014,0.01472792760125709,0.01114170974584302,0.019618277123173156,20-24,27,200,3137,0.017839168832350483,175849,27,Minnesota,Mexico,Mexico,1.9,0.005967327311657898,0.33450702595719783,0.3405827389385062
20,2015,0.013269715674302124,0.009962259431235278,0.018019214117998332,20-24,27,200,2420,0.013335464068639067,181471,27,Minnesota,Mexico,Mexico,1.9,0.00509045271962368,0.38172295267885487,0.38688220644165333
20,2016,0.012755556163793301,0.009189115500888759,0.01764151889970749,20-24,27,200,2580,0.014303534303534303,180375,27,Minnesota,Mexico,Mexico,1.9,0.005285381093072331,0.3695157421174115,0.37487781987360774
